name,url
猎凶风河谷 / Wind River,https://movie.douban.com/subject/26389601/
巨齿鲨 / The Meg,https://movie.douban.com/subject/26426194/
风语咒,https://movie.douban.com/subject/30146756/
中邪,https://movie.douban.com/subject/26820833/
"我，花样女王 / I, Tonya",https://movie.douban.com/subject/26756049/
忍者蝙蝠侠 / Batman Ninja,https://movie.douban.com/subject/27160683/
虎胆追凶 / Death Wish,https://movie.douban.com/subject/3078549/
不留痕迹 / Leave No Trace,https://movie.douban.com/subject/26974993/
念念手纪 / 君の膵臓をたべたい,https://movie.douban.com/subject/26869119/
"喜欢，轻吻，快跑 / Plaire, aimer et courir vite",https://movie.douban.com/subject/26979199/
新乌龙院之笑闹江湖,https://movie.douban.com/subject/26309969/
肆式青春 / 詩季織々,https://movie.douban.com/subject/30156898/
包宝宝 / Bao,https://movie.douban.com/subject/30182729/
镰仓物语 / DESTINY 鎌倉ものがたり,https://movie.douban.com/subject/26916229/
印度合伙人 / Padman,https://movie.douban.com/subject/27198855/
精灵旅社3：疯狂假期 / Hotel Transylvania 3: Summer Vacation,https://movie.douban.com/subject/26630714/
名侦探柯南：零的执行人 / 名探偵コナン ゼロの執行人,https://movie.douban.com/subject/27110363/
宝贝儿,https://movie.douban.com/subject/27039069/
我的间谍前男友 / The Spy Who Dumped Me,https://movie.douban.com/subject/26999424/
印度暴徒 / Thugs of Hindostan,https://movie.douban.com/subject/27019982/
雪怪大冒险 / Smallfoot,https://movie.douban.com/subject/26944582/
昨日青空,https://movie.douban.com/subject/26290410/
地球最后的夜晚,https://movie.douban.com/subject/26633257/
武林怪兽,https://movie.douban.com/subject/26425062/
奎迪：英雄再起 / Creed II,https://movie.douban.com/subject/26707088/
叶问外传：张天志 / 葉問外傳：張天志,https://movie.douban.com/subject/26796664/
噩梦娃娃屋 / Ghostland,https://movie.douban.com/subject/27012731/
冷战 / Zimna wojna,https://movie.douban.com/subject/26894602/
罪人 / Den skyldige,https://movie.douban.com/subject/27615398/
阿德尔曼夫妇 / Monsieur & Madame Adelman,https://movie.douban.com/subject/26951692/
去年冬天与你分手 / 去年の冬、きみと別れ,https://movie.douban.com/subject/27102505/
鬼故事 / Ghost Stories,https://movie.douban.com/subject/26721644/
信笺故事 / The Tale,https://movie.douban.com/subject/26793852/
克里斯托弗·罗宾 / Christopher Robin,https://movie.douban.com/subject/26359235/
马斯顿教授与神奇女侠 / Professor Marston and the Wonder Women,https://movie.douban.com/subject/26965165/
妈妈咪呀2 / Mamma Mia! Here We Go Again,https://movie.douban.com/subject/27050259/
养家之人 / The Breadwinner,https://movie.douban.com/subject/26346327/
人生果实 / 人生フルーツ,https://movie.douban.com/subject/26874505/
小森林 / 리틀 포레스트,https://movie.douban.com/subject/26877492/
巴斯特·斯克鲁格斯的歌谣 / The Ballad of Buster Scruggs,https://movie.douban.com/subject/26952704/
上帝之国 / God's Own Country,https://movie.douban.com/subject/26781703/
祈祷落幕时 / 祈りの幕が下りる時,https://movie.douban.com/subject/27040737/
爱在记忆消逝前 / The Leisure Seeker,https://movie.douban.com/subject/3036465/
方形 / The Square,https://movie.douban.com/subject/26610229/
寄宿学校 / Boarding School,https://movie.douban.com/subject/30201003/
大坏狐狸的故事 / Le Grand Méchant Renard et autres contes...,https://movie.douban.com/subject/27042405/
嗝嗝老师 / Hichki,https://movie.douban.com/subject/30140571/
公牛历险记 / Ferdinand,https://movie.douban.com/subject/25846857/
特工 / 공작,https://movie.douban.com/subject/26683421/
与神同行2：因与缘 / 신과함께-인과 연,https://movie.douban.com/subject/27003543/
大象席地而坐,https://movie.douban.com/subject/27172891/
此房是我造 / The House That Jack Built,https://movie.douban.com/subject/26369884/
现在去见你 / 지금 만나러 갑니다,https://movie.douban.com/subject/27018285/
大世界,https://movie.douban.com/subject/26954003/
"爱你，西蒙 / Love, Simon",https://movie.douban.com/subject/26654498/
血观音 / 血觀音,https://movie.douban.com/subject/27113517/
暴裂无声,https://movie.douban.com/subject/26647117/
小偷家族 / 万引き家族,https://movie.douban.com/subject/27622447/
天气预爆,https://movie.douban.com/subject/26994789/
大黄蜂 / Bumblebee,https://movie.douban.com/subject/26394152/
以寡敌众 / Widows,https://movie.douban.com/subject/26268602/
掠食城市 / Mortal Engines,https://movie.douban.com/subject/4221462/
海王 / Aquaman,https://movie.douban.com/subject/3878007/
复仇者联盟4：终局之战 / Avengers: Endgame,https://movie.douban.com/subject/26100958/
蜘蛛侠：平行宇宙 / Spider-Man: Into the Spider-Verse,https://movie.douban.com/subject/26374197/
摄影机不要停！ / カメラを止めるな！,https://movie.douban.com/subject/30234315/
无敌破坏王2：大闹互联网 / Ralph Breaks the Internet,https://movie.douban.com/subject/20438964/
无名之辈,https://movie.douban.com/subject/27110296/
神奇动物：格林德沃之罪 / Fantastic Beasts: The Crimes of Grindelwald,https://movie.douban.com/subject/26147417/
你好，之华,https://movie.douban.com/subject/27615233/
狗十三,https://movie.douban.com/subject/25716096/
纸牌屋 第六季 / House of Cards Season 6,https://movie.douban.com/subject/27185590/
滴答屋 / The House with a Clock in its Walls,https://movie.douban.com/subject/10759740/
胡桃夹子和四个王国 / The Nutcracker And The Four Realms,https://movie.douban.com/subject/26741061/
月光光心慌慌 / Halloween,https://movie.douban.com/subject/4017146/
大轰炸,https://movie.douban.com/subject/26331700/
皇家酒店谋杀案 / Bad Times at the El Royale,https://movie.douban.com/subject/26992553/
登月第一人 / First Man,https://movie.douban.com/subject/3026559/
憨豆特工3 / Johnny English Strikes Again,https://movie.douban.com/subject/27073234/
找到你,https://movie.douban.com/subject/27140071/
一个明星的诞生 / A Star Is Born,https://movie.douban.com/subject/4058933/
幸福的拉扎罗 / Lazzaro felice,https://movie.douban.com/subject/27072795/
毒液：致命守护者 / Venom,https://movie.douban.com/subject/3168101/
李茶的姑妈,https://movie.douban.com/subject/27092785/
无双 / 無雙,https://movie.douban.com/subject/26425063/
解除好友2：暗网 / Unfriended: Dark Web,https://movie.douban.com/subject/26725678/
网络谜踪 / Searching,https://movie.douban.com/subject/27615441/
江湖儿女,https://movie.douban.com/subject/26972258/
惊奇队长 / Captain Marvel,https://movie.douban.com/subject/26213252/
铁血战士 / The Predator,https://movie.douban.com/subject/25917789/
修女 / The Nun,https://movie.douban.com/subject/26825664/
延禧攻略,https://movie.douban.com/subject/26999852/
摘金奇缘 / Crazy Rich Asians,https://movie.douban.com/subject/26786642/
快把我哥带走,https://movie.douban.com/subject/30122633/
升级 / Upgrade,https://movie.douban.com/subject/27093707/
一出好戏,https://movie.douban.com/subject/26985127/
碟中谍6：全面瓦解 / Mission: Impossible - Fallout,https://movie.douban.com/subject/26336252/
西虹市首富,https://movie.douban.com/subject/27605698/
狄仁杰之四大天王,https://movie.douban.com/subject/25882296/
波西米亚狂想曲 / Bohemian Rhapsody,https://movie.douban.com/subject/5300054/
摩天营救 / Skyscraper,https://movie.douban.com/subject/26804147/
邪不压正,https://movie.douban.com/subject/26366496/
蚁人2：黄蜂女现身 / Ant-Man and the Wasp,https://movie.douban.com/subject/26636712/
我不是药神,https://movie.douban.com/subject/26752088/
动物世界,https://movie.douban.com/subject/26925317/
超人总动员2 / Incredibles 2,https://movie.douban.com/subject/25849049/
遗传厄运 / Hereditary,https://movie.douban.com/subject/27621727/
瞒天过海：美人计 / Ocean's Eight,https://movie.douban.com/subject/26654269/
燃烧 / 버닝,https://movie.douban.com/subject/26842702/
侏罗纪世界2 / Jurassic World: Fallen Kingdom,https://movie.douban.com/subject/26416062/
影,https://movie.douban.com/subject/4864908/
无人知晓 / 誰も知らない,https://movie.douban.com/subject/1292337/
游侠索罗：星球大战外传 / Solo: A Star Wars Story,https://movie.douban.com/subject/25900947/
超时空同居,https://movie.douban.com/subject/27133303/
死侍2：我爱我家 / Deadpool 2,https://movie.douban.com/subject/26588308/
大佛普拉斯,https://movie.douban.com/subject/27059130/
后来的我们,https://movie.douban.com/subject/26683723/
西部世界 第二季 / Westworld Season 2,https://movie.douban.com/subject/26887174/
狂暴巨兽 / Rampage,https://movie.douban.com/subject/26430636/
寂静之地 / A Quiet Place,https://movie.douban.com/subject/26997663/
起跑线 / Hindi Medium,https://movie.douban.com/subject/26942631/
第三度嫌疑人 / 三度目の殺人,https://movie.douban.com/subject/26952153/
头号玩家 / Ready Player One,https://movie.douban.com/subject/4920389/
环太平洋：雷霆再起 / Pacific Rim: Uprising,https://movie.douban.com/subject/20435622/
水形物语 / The Shape of Water,https://movie.douban.com/subject/26752852/
湮灭 / Annihilation,https://movie.douban.com/subject/26384741/
古墓丽影：源起之战 / Tomb Raider,https://movie.douban.com/subject/3445906/
"三块广告牌 / Three Billboards Outside Ebbing, Missouri",https://movie.douban.com/subject/26611804/
华盛顿邮报 / The Post,https://movie.douban.com/subject/26990609/
黑豹 / Black Panther,https://movie.douban.com/subject/6390825/
捉妖记2,https://movie.douban.com/subject/26575103/
红海行动,https://movie.douban.com/subject/26861685/
唐人街探案2,https://movie.douban.com/subject/26698897/
西游记女儿国,https://movie.douban.com/subject/25829175/
甲方乙方,https://movie.douban.com/subject/1303173/
科洛弗悖论 / The Cloverfield Paradox,https://movie.douban.com/subject/21328095/
纯洁心灵·逐梦演艺圈,https://movie.douban.com/subject/26322774/
魅影缝匠 / Phantom Thread,https://movie.douban.com/subject/26809592/
灾难艺术家 / The Disaster Artist,https://movie.douban.com/subject/25944886/
金钱世界 / All the Money in the World,https://movie.douban.com/subject/26995719/
忌日快乐 / Happy Death Day,https://movie.douban.com/subject/27027913/
马戏之王 / The Greatest Showman,https://movie.douban.com/subject/3914513/
奇迹男孩 / Wonder,https://movie.douban.com/subject/26787574/
神秘巨星 / Secret Superstar,https://movie.douban.com/subject/26942674/
英雄本色2018,https://movie.douban.com/subject/26827040/
无问西东,https://movie.douban.com/subject/6874741/
勇敢者游戏：决战丛林 / Jumanji: Welcome to the Jungle,https://movie.douban.com/subject/26586766/
前任3：再见前任,https://movie.douban.com/subject/26662193/
妖铃铃,https://movie.douban.com/subject/26966580/
妖猫传,https://movie.douban.com/subject/5350027/
机器之血,https://movie.douban.com/subject/26729868/
星球大战8：最后的绝地武士 / Star Wars: The Last Jedi,https://movie.douban.com/subject/22265634/
芳华,https://movie.douban.com/subject/26862829/
帕丁顿熊2 / Paddington 2,https://movie.douban.com/subject/26340419/
复仇者联盟3：无限战争 / Avengers: Infinity War,https://movie.douban.com/subject/24773958/
嘉年华,https://movie.douban.com/subject/27019527/
寻梦环游记 / Coco,https://movie.douban.com/subject/20495023/
正义联盟 / Justice League,https://movie.douban.com/subject/2158490/
东方快车谋杀案 / Murder on the Orient Express,https://movie.douban.com/subject/25790761/
雷神3：诸神黄昏 / Thor: Ragnarok,https://movie.douban.com/subject/25821634/
王牌特工2：黄金圈 / Kingsman: The Golden Circle,https://movie.douban.com/subject/26378579/
全球风暴 / Geostorm,https://movie.douban.com/subject/22266012/
浪矢解忧杂货店 / ナミヤ雑貨店の奇蹟,https://movie.douban.com/subject/26742730/
大病 / The Big Sick,https://movie.douban.com/subject/26884892/
银翼杀手2049 / Blade Runner 2049,https://movie.douban.com/subject/10512661/
缝纫机乐队,https://movie.douban.com/subject/26926321/
追龙 / 追龍,https://movie.douban.com/subject/26425068/
羞羞的铁拳,https://movie.douban.com/subject/27038183/
英伦对决 / The Foreigner,https://movie.douban.com/subject/25723583/
小丑回魂 / It,https://movie.douban.com/subject/3604148/
赛车总动员3：极速挑战 / Cars 3,https://movie.douban.com/subject/25849480/
极盗车神 / Baby Driver,https://movie.douban.com/subject/25933890/
海边的曼彻斯特 / Manchester by the Sea,https://movie.douban.com/subject/25980443/
安娜贝尔2：诞生 / Annabelle: Creation,https://movie.douban.com/subject/26644205/
银魂 / 銀魂,https://movie.douban.com/subject/26816086/
黑暗塔 / The Dark Tower,https://movie.douban.com/subject/4943938/
战狼2,https://movie.douban.com/subject/26363254/
我的前半生,https://movie.douban.com/subject/26358696/
星际特工：千星之城 / Valérian and the City of a Thousand Planets,https://movie.douban.com/subject/11502973/
敦刻尔克 / Dunkirk,https://movie.douban.com/subject/26607693/
猩球崛起3：终极之战 / War for the Planet of the Apes,https://movie.douban.com/subject/25808075/
悟空传,https://movie.douban.com/subject/26035290/
蜘蛛侠：英雄归来 / Spider-Man: Homecoming,https://movie.douban.com/subject/24753477/
玉子 / 옥자,https://movie.douban.com/subject/26365236/
巴霍巴利王2：终结 / Baahubali 2: The Conclusion,https://movie.douban.com/subject/26420932/
战争天堂 / Рай,https://movie.douban.com/subject/26649041/
一念无明 / 一念無明,https://movie.douban.com/subject/26704590/
冈仁波齐,https://movie.douban.com/subject/26606242/
深夜食堂2 / 続・深夜食堂,https://movie.douban.com/subject/26798437/
杀不死,https://movie.douban.com/subject/26772013/
变形金刚5：最后的骑士 / Transformers: The Last Knight,https://movie.douban.com/subject/25824686/
神偷奶爸3 / Despicable Me 3,https://movie.douban.com/subject/25812712/
深夜食堂,https://movie.douban.com/subject/26411410/
麻烦家族,https://movie.douban.com/subject/26907450/
春娇救志明 / 春嬌救志明,https://movie.douban.com/subject/26639958/
记忆大师,https://movie.douban.com/subject/25884801/
猜火车2 / T2 Trainspotting,https://movie.douban.com/subject/22263645/
摔跤吧！爸爸 / Dangal,https://movie.douban.com/subject/26387939/
在这世界的角落 / この世界の片隅に,https://movie.douban.com/subject/11611021/
新木乃伊 / The Mummy,https://movie.douban.com/subject/20451290/
迷失Z城 / The Lost City of Z,https://movie.douban.com/subject/3025669/
神奇女侠 / Wonder Woman,https://movie.douban.com/subject/1578714/
加勒比海盗5：死无对证 / Pirates of the Caribbean: Dead Men Tell No Tales,https://movie.douban.com/subject/6311303/
欢乐颂2,https://movie.douban.com/subject/26743573/
异形：契约 / Alien: Covenant,https://movie.douban.com/subject/11803087/
银河护卫队2 / Guardians of the Galaxy Vol. 2,https://movie.douban.com/subject/25937854/
拆弹专家,https://movie.douban.com/subject/26748673/
速度与激情8 / The Fate of the Furious,https://movie.douban.com/subject/26260853/
攻壳机动队 / Ghost in the Shell,https://movie.douban.com/subject/25818101/
摆渡人,https://movie.douban.com/subject/25911694/
异星觉醒 / Life,https://movie.douban.com/subject/26718838/
美女与野兽 / Beauty and the Beast,https://movie.douban.com/subject/25900945/
金刚：骷髅岛 / Kong: Skull Island,https://movie.douban.com/subject/26309788/
金刚狼3：殊死一战 / Logan,https://movie.douban.com/subject/25765735/
降临 / Arrival,https://movie.douban.com/subject/21324900/
太空旅客 / Passengers,https://movie.douban.com/subject/3434070/
刺客信条 / Assassin's Creed,https://movie.douban.com/subject/11526817/
单身日记：好孕来袭 / Bridget Jones's Baby,https://movie.douban.com/subject/3868141/
比海更深 / 海よりもまだ深く,https://movie.douban.com/subject/26694988/
豪勇七蛟龙 / The Magnificent Seven,https://movie.douban.com/subject/10774184/
星球大战外传：侠盗一号 / Rogue One: A Star Wars Story,https://movie.douban.com/subject/25894431/
欢乐好声音 / Sing,https://movie.douban.com/subject/26354572/
爱乐之城 / La La Land,https://movie.douban.com/subject/25934014/
血战钢锯岭 / Hacksaw Ridge,https://movie.douban.com/subject/26325320/
赴汤蹈火 / Hell or High Water,https://movie.douban.com/subject/26389148/
夜行动物 / Nocturnal Animals,https://movie.douban.com/subject/26353372/
黑夜传说5：血战 / Underworld: Blood Wars,https://movie.douban.com/subject/19951149/
海洋奇缘 / Moana,https://movie.douban.com/subject/25793398/
神奇动物在哪里 / Fantastic Beasts and Where to Find Them,https://movie.douban.com/subject/25726614/
比利·林恩的中场战事 / Billy Lynn's Long Halftime Walk,https://movie.douban.com/subject/25983044/
奇异博士 / Doctor Strange,https://movie.douban.com/subject/3025375/
屏住呼吸 / Don't Breathe,https://movie.douban.com/subject/26704620/
侠探杰克：永不回头 / Jack Reacher: Never Go Back,https://movie.douban.com/subject/25789402/
咖啡公社 / Café Society,https://movie.douban.com/subject/26340522/
百日红 / 百日紅 ～Miss HOKUSAI～,https://movie.douban.com/subject/25872959/
她 / Elle,https://movie.douban.com/subject/26022182/
但丁密码 / Inferno,https://movie.douban.com/subject/24860318/
湄公河行动,https://movie.douban.com/subject/25815034/
深海浩劫 / Deepwater Horizon,https://movie.douban.com/subject/22266320/
追捕野蛮人 / Hunt for the Wilderpeople,https://movie.douban.com/subject/26411201/
使徒行者,https://movie.douban.com/subject/26336253/
釜山行 / 부산행,https://movie.douban.com/subject/25986180/
佩小姐的奇幻城堡 / Miss Peregrine's Home for Peculiar Children,https://movie.douban.com/subject/7051830/
隧道 / 터널,https://movie.douban.com/subject/26410594/
瑞士军刀男 / Swiss Army Man,https://movie.douban.com/subject/26437237/
逗鸟外传：萌宝满天飞 / Storks,https://movie.douban.com/subject/26374205/
你的名字。 / 君の名は。,https://movie.douban.com/subject/26683290/
萨利机长 / Sully,https://movie.douban.com/subject/26416603/
谍影重重5 / Jason Bourne,https://movie.douban.com/subject/26266072/
星际迷航3：超越星辰 / Star Trek Beyond,https://movie.douban.com/subject/22939161/
小姐 / 아가씨,https://movie.douban.com/subject/25977027/
自杀小队 / Suicide Squad,https://movie.douban.com/subject/3569910/
科洛弗道10号 / 10 Cloverfield Lane,https://movie.douban.com/subject/2977957/
奇幻森林 / The Jungle Book,https://movie.douban.com/subject/25777636/
索尔之子 / Saul fia,https://movie.douban.com/subject/26353881/
聚焦 / Spotlight,https://movie.douban.com/subject/25954475/
龙虾 / The Lobster,https://movie.douban.com/subject/20514947/
疯狂动物城 / Zootopia,https://movie.douban.com/subject/25662329/
蝙蝠侠大战超人：正义黎明 / Batman v Superman: Dawn of Justice,https://movie.douban.com/subject/24750534/
荒野猎人 / The Revenant,https://movie.douban.com/subject/5327268/
终结者：创世纪 / Terminator Genisys,https://movie.douban.com/subject/3338862/
编舟记 / 舟を編む,https://movie.douban.com/subject/11500954/
疯狂的麦克斯4：狂暴之路 / Mad Max: Fury Road,https://movie.douban.com/subject/3592854/
王牌特工：特工学院 / Kingsman: The Secret Service,https://movie.douban.com/subject/24405378/
岳父岳母真难当 / Qu'est-ce qu'on a fait au Bon Dieu?,https://movie.douban.com/subject/25867546/
复仇者联盟2：奥创纪元 / Avengers: Age of Ultron,https://movie.douban.com/subject/10741834/
何以笙箫默,https://movie.douban.com/subject/26259634/
地球之盐 / Le sel de la Terre,https://movie.douban.com/subject/10741871/
嫌疑人X的献身 / 容疑者Xの献身,https://movie.douban.com/subject/2369845/
沼泽地 / La isla mínima,https://movie.douban.com/subject/25892603/
利维坦 / Левиафан,https://movie.douban.com/subject/24525283/
万物理论 / The Theory of Everything,https://movie.douban.com/subject/24815950/
一步之遥,https://movie.douban.com/subject/6126442/
少年时代 / Boyhood,https://movie.douban.com/subject/2209575/
前目的地 / Predestination,https://movie.douban.com/subject/20278505/
东京家族 / 東京家族,https://movie.douban.com/subject/5996409/
法官老爹 / The Judge,https://movie.douban.com/subject/10546747/
超能陆战队 / Big Hero 6,https://movie.douban.com/subject/11026735/
社交网络 / The Social Network,https://movie.douban.com/subject/3205624/
唐山大地震,https://movie.douban.com/subject/3596502/
山楂树之恋,https://movie.douban.com/subject/4151110/
杀人回忆 / 살인의 추억,https://movie.douban.com/subject/1300299/
成事在人 / Invictus,https://movie.douban.com/subject/2136824/
影子写手 / The Ghost Writer,https://movie.douban.com/subject/3120852/
2012,https://movie.douban.com/subject/3005875/
斗牛,https://movie.douban.com/subject/4009651/
飞屋环游记 / Up,https://movie.douban.com/subject/2129039/
如果·爱,https://movie.douban.com/subject/1418070/
禁闭岛 / Shutter Island,https://movie.douban.com/subject/2334904/
谜一样的双眼 / El secreto de sus ojos,https://movie.douban.com/subject/4066125/
星际穿越 / Interstellar,https://movie.douban.com/subject/1889243/
超体 / Lucy,https://movie.douban.com/subject/24404677/
月球 / Moon,https://movie.douban.com/subject/3073124/
X战警：第一战 / X-Men: First Class,https://movie.douban.com/subject/3168089/
源代码 / Source Code,https://movie.douban.com/subject/3075287/
白丝带 / Das weiße Band – Eine deutsche Kindergeschichte,https://movie.douban.com/subject/2464346/
建党伟业,https://movie.douban.com/subject/4073898/
